Facility ID,Record ID,Serial Number,Service Desc.,PE,PE Desc,Category,Description,County,Agency,ProgramIdentifier,SiteAddress,City,St,Zip,GISLatitude,GISLongitude,ActivityDate,FC01,FC02,FC03,FC04,FC05,FC06,FC07,FC08,FC09,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,TotalFoodborneViolations,FC30,FC31,FC32,FC33,FC34,FC35,FC36,FC37,FC38,FC39,FC40,FC41,FC42,FC43,FC44,FC45,FC46,FC47,FC48,FC49,FC50,FC51,FC52,FC53,FC54,FC55,FC56,TotalRetailViolations
FA0001343,PR0002109,DAQ94MFX7,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Canyon Creek Elementary,6070 S Versailles Pkwy,Aurora,CO,80015-6751,39.605657,-104.7195,1/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0001896,PR0001996,DAWXEHKKH,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Land of Sushi,2412 E Arapahoe Rd,Littleton,CO,80122,39.595053,-104.9594,12/17/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,4
FA0000674,PR0004981,DA4YEE4BS,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Vista Peak 9 thru 12/ Serving Kitchen,24500 E 6th Ave,Aurora,CO,80018,39.716499,-104.7416,12/12/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
FA0010693,PR0012155,DA0219518,"Inspection, Routine","1,085","Grocery Store (0 - 15,000 sq. ft.)",Very Low Risk (1),Food - Grocery,Adams,Tri-County Health Department,Dollar Tree 04424,14458 Delaware St,Westminster,CO,80023-9193,39.95963617,-104.9902,3/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FA0010536,PR0011911,DAEQJRI0M,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Big Daddy Mexican Restaurant,7584 Highway 2,Commerce City,CO,80022,39.83298423,-104.9088,5/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010527,PR0011899,DA0217560,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Gaylord of the Rockies - Arapahoe Springs Bar and Grill,6700 N Gaylord Rockies Blvd,Aurora,CO,80019-2198,39.81754265,-104.7487,1/24/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
FA0002121,PR0004886,DANURCFAA,"Inspection, Routine (Enforcement)","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,OPA Grill,18366 Lincoln Ave Unit 101,Parker,CO,80138,39.53621578,-104.7766,5/17/2019,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,6
FA0008802,PR0011972,DANQ50IL7,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,Mr Donuts,1704 S Chambers Rd,Aurora,CO,80017,39.6855155,-104.8082,1/31/2019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0003277,PR0011730,DAZ3YKHF8,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Arapahoe,Tri-County Health Department,JFE Sushi KS-109,5050 S Federal Blvd Unit,Englewood,CO,80110,39.625449,-105.0254,2/28/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0001088,PR0002097,DATSMT0I9,"Inspection, Routine (Enforcement)","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Brothers BBQ,9069 E Arapahoe Rd,Greenwood Village,CO,80112,39.595009,-104.8827,2/19/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0011045,PR0012689,DAFI15ELA,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Colorado Taproom and Grill,19539 Hess Rd Unit 101,Parker,CO,80134-3890,39.49431,-104.7628,11/15/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FA0003595,PR0010880,DAAU5MUGB,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Mercado Azteca,9701 Montview Blvd,Aurora,CO,80010,39.747524,-104.8751,11/6/2019,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,9
FA0010525,PR0011887,DAR5MYOZC,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Grocery,Douglas,Tri-County Health Department,Rocky Mountain Chocolate Factory,5050 Factory Shops Blvd Ste 820,Castle Rock,CO,80104,39.41371,-104.8726,1/14/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0000062,PR0000186,DA1V929CU,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Sheabeen Irish Pub,2300 S Chambers Rd Unit A,Aurora,CO,80014-2562,39.673999,-104.8076,7/24/2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
FA0010883,PR0012437,DAP8AQEXI,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Inverness Cafe,175 Inverness Dr W Ste 110,Englewood,CO,80112-5062,39.57286491,-104.8707,8/28/2019,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
FA0000770,PR0009112,DASRGHNEJ,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Douglas,Tri-County Health Department,Baskin Robbins PC 348692,3626 E Highlands Ranch Pkwy Unit 209 9,Highlands Ranch,CO,80126,39.54302506,-104.9472,4/3/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
FA0007142,PR0006809,DA92LHGNH,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),High Risk (4),Food - Institutions,Douglas,Tri-County Health Department,Childrens Hospital,1811 Plaza Dr,Highlands Ranch,CO,80129,39.55555215,-105.0037,6/17/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007096,PR0006760,DAU50BPD0,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,City Donuts,746 Peoria St,Aurora,CO,80011,39.72813,-104.847,9/5/2019,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,6
FA0009862,PR0010680,DAVSUCVOD,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Dairy Queen,2564 E Bridge St,Brighton,CO,80601,39.986762,-104.7923,1/14/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3
FA0008967,PR0009390,DAMTD783B,"Inspection, Routine","1,065",Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Mickeys Top Sirloin,6950 Broadway,Denver,CO,80221,39.82268147,-104.9873,2/28/2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,8
FA0003182,PR0009750,DA0PMWPHF,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Jack in the Box 8135,9703 Washington St,Thornton,CO,80229,39.986816,-104.8048,1/4/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
FA0004521,PR0001113,DAY5VTBDV,"Inspection, Routine","1,065",Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Hooters,2610 S Parker Rd,Aurora,CO,80014,39.668812,-104.8634,7/3/2019,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4
FA0005180,PR0005277,DAEOFF8DV,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",High Risk (4),Food - Institutions,Arapahoe,Tri-County Health Department,Shalom Park Main Kitchen,14800 E Belleview Dr,Aurora,CO,80015-2258,39.622055,-104.816,6/7/2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
FA0010586,PR0012009,DA0218148,"Inspection, Routine","1,085","Grocery Store (0 - 15,000 sq. ft.)",Very Low Risk (1),Food - Grocery,Adams,Tri-County Health Department,Family Dollar Store 6174,6071 E 72nd Ave,Commerce City,CO,80022-1913,39.82758,-104.9181,1/31/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FA0001797,PR0006188,DATYZXG76,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Grocery,Douglas,Tri-County Health Department,Phillips 66,9160 Crown Crest Blvd,Parker,CO,80138,39.55041695,-104.7728,11/1/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
FA0003777,PR0000569,DAFMHEM4H,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Runyon Elementary,7455 S Elati St,Littleton,CO,80120,39.585085,-104.9978,9/17/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0001905,PR0005692,DAR0BET7V,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Big Mamas Burritos 3,7790 Federal Blvd,Westminster,CO,80030,39.884995,-104.9386,5/7/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4
FA0007055,PR0006702,DAFVL9VPP,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Encore,3139 S Broadway,Englewood,CO,80113,39.659771,-104.9877,7/23/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
FA0005898,PR0011650,DASDYSOZG,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),High Risk (4),Food - Restaurants,Arapahoe,Tri-County Health Department,Alexs Deli,6560 Greenwood Plaza Blvd Unit 170,Englewood,CO,80111-4980,39.597721,-104.8946,4/26/2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FA0002669,PR0008139,DAODPH1ZU,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Capri Pizza,12720 Colorado Blvd Unit D2,Thornton,CO,80241,39.874409,-105.025,1/24/2019,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,6
FA0005684,PR0008820,DAQTEZ2QB,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Taqueria Jalisco Mexican Grill,18581 E Hampden Ave Unit 132,Aurora,CO,80013,39.65316,-104.7715,2/10/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0005331,PR0003766,DAJS20CSI,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,McDonalds Restaurant,12900 E Mississippi Ave,Aurora,CO,80012,39.696484,-104.8381,8/9/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FA0006278,PR0008297,DAYW3NEZA,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Wendys 047 0879,5775 Logan St,Denver,CO,80216,39.91396,-104.9858,10/16/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3
FA0001098,PR0012543,DAXTBKGXF,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Subway,13097 S Parker Rd Unit B,Parker,CO,80134,39.478941,-104.7581,8/23/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3
FA0008926,PR0009318,DAMFJI2F2,"Inspection, Routine (Enforcement)","1,025",Restaurant (0 - 100 seats),High Risk (4),Food - Restaurants,Adams,Tri-County Health Department,Brothers Kitchen,7155 Newport St,Commerce City,CO,80022-2168,39.82628632,-104.9089,7/17/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,5
FA0000020,PR0004121,DAGF2QWE8,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Colore Italian Restaurant and Pizzeria,2700 S Broadway Unit A,Englewood,CO,80113,39.66762,-104.9874,7/24/2019,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
FA0005366,PR0000633,DAJMJH0B7,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Littleton Golf and Tennis Club,5800 S Federal Blvd,Littleton,CO,80123,39.614302,-105.0277,5/6/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
FA0004339,PR0003980,DAWR5WTXQ,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Pizza Hut 4826,1086 S Sable Blvd,Aurora,CO,80012,39.697166,-104.8191,2/14/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
FA0007338,PR0007018,DARFMQKRN,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Churchs Chicken,11900 E Colfax Ave,Aurora,CO,80010,39.74004,-104.8492,2/20/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3
FA0002387,PR0000781,DAUMGT70A,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Eggroll King East,4217 S Buckley Rd,Aurora,CO,80013,39.639904,-104.7916,4/23/2019,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,10
FA0000148,PR0001530,DAQOFKDNL,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Eagle View Elementary,4601 Summit Grove Pkwy,Thornton,CO,80241,39.972115,-104.8159,9/9/2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0005109,PR0011575,DAHH6EWZI,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Arapahoe,Tri-County Health Department,Zoes Lounge,2893 S Broadway,Englewood,CO,80131-1524,39.664251,-104.9877,2/22/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
FA0003112,PR0004511,DACGEN6QR,"Inspection, Routine","1,065",Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,IKEA 064 Restaurant,9800 E Ikea Way,Centennial,CO,80112,39.57079,-104.8762,5/29/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,5
FA0002366,PR0012767,DAZNUXAJR,"Inspection, First Operational","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,East Cafe,15140 E Mississippi Ave,Aurora,CO,80012-3730,39.696268,-104.8119,1/15/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FA0002598,PR0003552,DA0NZ0O08,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Floodstage Ale Works,170 S Main St,Brighton,CO,80601,39.914139,-104.9994,3/12/2019,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,4
FA0004976,PR0004426,DA5LC0OM5,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Rubios Mexican Grill,16891 E Quincy Ave Unit C,Aurora,CO,80013,39.638618,-104.7917,5/29/2019,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,10
FA0010363,PR0011595,DAWEHZMZL,"Inspection, Routine","1,065",Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Zig Zag Smoking Burger Meatball,9220 E Arapahoe Rd,Greenwood Village,CO,80112,39.594885,-104.8812,2/5/2020,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6
FA0002121,PR0004886,DAY5KWIWM,"Inspection, Routine (Enforcement)","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,OPA Grill,18366 Lincoln Ave Unit 101,Parker,CO,80138,39.53621578,-104.7766,2/8/2019,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,8
FA0000300,PR0000411,DA9KAQWNO,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Fairview Elementary/ Sat,7826 Fairview Ave,Denver,CO,80221,39.884865,-104.9384,8/21/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3
FA0010642,PR0012080,DA0218850,"Inspection, Routine","1,085","Grocery Store (0 - 15,000 sq. ft.)",Very Low Risk (1),Food - Grocery,Adams,Tri-County Health Department,Dollar Tree 07477,825 S Kuner Rd,Brighton,CO,80601-2857,39.97454,-104.829,3/5/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010527,PR0011894,DA04WRFEU,"Inspection, Routine","1,065",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Gaylord of the Rockies - Mountain Pass,6700 N Gaylord Rockies Blvd,Aurora,CO,80019-2198,39.81754265,-104.7487,1/24/2019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FA0007931,PR0007707,DA0226478,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Sheridan 3-8 School,4000 S Lowell Blvd,Sheridan,CO,80236,39.644004,-105.0346,10/21/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FA0005042,PR0005974,DACGHXEZE,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Very Low Risk (1),Food - Grocery,Douglas,Tri-County Health Department,Roxborough Shell,7887 N Rampart Range Rd,Littleton,CO,80125,39.47642087,-105.0733,1/29/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,5
